TIME,GEO,AIRPOL,AIRSECT,Tonnes
2001,United Kingdom,Ammonia,Agriculture,251099.0
2001,United Kingdom,Ammonia,Waste,9449.0
2001,United Kingdom,Ammonia,Other,11328.0
2001,United Kingdom,Non-methane_VOCs,Total_all_sectors,1565193.0
2001,United Kingdom,Non-methane_VOCs,Energy_prod_distrib,409069.0
2001,United Kingdom,Non-methane_VOCs,Energy_use_industry,31355.0
2001,United Kingdom,Non-methane_VOCs,Road_transport,381017.0
2001,United Kingdom,Non-methane_VOCs,Non-road_transport,14232.0
2001,United Kingdom,Non-methane_VOCs,Commercial_institutes_houses,61658.0
2001,United Kingdom,Non-methane_VOCs,Industrial_processes,522422.0
2001,United Kingdom,Non-methane_VOCs,Agriculture,127521.0
2001,United Kingdom,Non-methane_VOCs,Waste,14192.0
2001,United Kingdom,Non-methane_VOCs,Other,3726.0
2001,United Kingdom,Particulates_lt_2.5mcg,Total_all_sectors,148893.0
2001,United Kingdom,Particulates_lt_2.5mcg,Energy_prod_distrib,11475.0
2001,United Kingdom,Particulates_lt_2.5mcg,Energy_use_industry,22260.0
2001,United Kingdom,Particulates_lt_2.5mcg,Road_transport,30110.0
2001,United Kingdom,Particulates_lt_2.5mcg,Non-road_transport,11866.0
2001,United Kingdom,Particulates_lt_2.5mcg,Commercial_institutes_houses,41786.0
2001,United Kingdom,Particulates_lt_2.5mcg,Industrial_processes,18515.0
2001,United Kingdom,Particulates_lt_2.5mcg,Agriculture,4579.0
2001,United Kingdom,Particulates_lt_2.5mcg,Waste,8202.0
2001,United Kingdom,Particulates_lt_2.5mcg,Other,101.0
2001,United Kingdom,Particulates_lt_10mcg,Total_all_sectors,233555.0
2001,United Kingdom,Particulates_lt_10mcg,Energy_prod_distrib,23007.0
2001,United Kingdom,Particulates_lt_10mcg,Energy_use_industry,23498.0
2001,United Kingdom,Particulates_lt_10mcg,Road_transport,36760.0
2001,United Kingdom,Particulates_lt_10mcg,Non-road_transport,12465.0
2001,United Kingdom,Particulates_lt_10mcg,Commercial_institutes_houses,42622.0
2001,United Kingdom,Particulates_lt_10mcg,Industrial_processes,67981.0
2001,United Kingdom,Particulates_lt_10mcg,Agriculture,17825.0
2001,United Kingdom,Particulates_lt_10mcg,Waste,9238.0
2001,United Kingdom,Particulates_lt_10mcg,Other,159.0
2001,United Kingdom,Sulphur_oxides,Total_all_sectors,1197068.0
2001,United Kingdom,Sulphur_oxides,Energy_prod_distrib,831279.0
2001,United Kingdom,Sulphur_oxides,Energy_use_industry,148288.0
2001,United Kingdom,Sulphur_oxides,Road_transport,4056.0
2001,United Kingdom,Sulphur_oxides,Non-road_transport,80916.0
2001,United Kingdom,Sulphur_oxides,Commercial_institutes_houses,96321.0
2001,United Kingdom,Sulphur_oxides,Industrial_processes,33814.0
2001,United Kingdom,Sulphur_oxides,Agriculture,0.0
2001,United Kingdom,Sulphur_oxides,Waste,2394.0
2001,United Kingdom,Sulphur_oxides,Other,0.0
2001,United Kingdom,Nitrogen_oxides,Total_all_sectors,1977898.0
2001,United Kingdom,Nitrogen_oxides,Energy_prod_distrib,471950.0
2001,United Kingdom,Nitrogen_oxides,Energy_use_industry,323772.0
2001,United Kingdom,Nitrogen_oxides,Road_transport,754198.0
2001,United Kingdom,Nitrogen_oxides,Non-road_transport,217737.0
2001,United Kingdom,Nitrogen_oxides,Commercial_institutes_houses,194629.0
2001,United Kingdom,Nitrogen_oxides,Industrial_processes,5132.0
2001,United Kingdom,Nitrogen_oxides,Agriculture,7469.0
2001,United Kingdom,Nitrogen_oxides,Waste,2858.0
2001,United Kingdom,Nitrogen_oxides,Other,153.0
2002,Austria,Ammonia,Total_all_sectors,65586.0
2002,Austria,Ammonia,Energy_prod_distrib,244.0
2002,Austria,Ammonia,Energy_use_industry,331.0
2002,Austria,Ammonia,Road_transport,2903.0
2002,Austria,Ammonia,Non-road_transport,6.0
2002,Austria,Ammonia,Commercial_institutes_houses,676.0
2002,Austria,Ammonia,Industrial_processes,103.0
2002,Austria,Ammonia,Agriculture,60498.0
2002,Austria,Ammonia,Waste,824.0
2002,Austria,Ammonia,Other,0.0
2002,Austria,Non-methane_VOCs,Total_all_sectors,169327.0
2002,Austria,Non-methane_VOCs,Energy_prod_distrib,4249.0
2002,Austria,Non-methane_VOCs,Energy_use_industry,1552.0
2002,Austria,Non-methane_VOCs,Road_transport,24615.0
2002,Austria,Non-methane_VOCs,Non-road_transport,1261.0
2002,Austria,Non-methane_VOCs,Commercial_institutes_houses,37781.0
2002,Austria,Non-methane_VOCs,Industrial_processes,74859.0
2002,Austria,Non-methane_VOCs,Agriculture,24899.0
2002,Austria,Non-methane_VOCs,Waste,113.0
2002,Austria,Non-methane_VOCs,Other,0.0
2002,Austria,Particulates_lt_2.5mcg,Total_all_sectors,24104.0
2002,Austria,Particulates_lt_2.5mcg,Energy_prod_distrib,778.0
2002,Austria,Particulates_lt_2.5mcg,Energy_use_industry,2015.0
2002,Austria,Particulates_lt_2.5mcg,Road_transport,7109.0
2002,Austria,Particulates_lt_2.5mcg,Non-road_transport,720.0
2002,Austria,Particulates_lt_2.5mcg,Commercial_institutes_houses,10514.0
2002,Austria,Particulates_lt_2.5mcg,Industrial_processes,2329.0
2002,Austria,Particulates_lt_2.5mcg,Agriculture,373.0
2002,Austria,Particulates_lt_2.5mcg,Waste,265.0
2002,Austria,Particulates_lt_2.5mcg,Other,0.0
2002,Austria,Particulates_lt_10mcg,Total_all_sectors,37782.0
2002,Austria,Particulates_lt_10mcg,Energy_prod_distrib,1133.0
2002,Austria,Particulates_lt_10mcg,Energy_use_industry,2521.0
2002,Austria,Particulates_lt_10mcg,Road_transport,7935.0
2002,Austria,Particulates_lt_10mcg,Non-road_transport,1083.0
2002,Austria,Particulates_lt_10mcg,Commercial_institutes_houses,11204.0
2002,Austria,Particulates_lt_10mcg,Industrial_processes,9418.0
2002,Austria,Particulates_lt_10mcg,Agriculture,4186.0
2002,Austria,Particulates_lt_10mcg,Waste,301.0
2002,Austria,Particulates_lt_10mcg,Other,0.0
2002,Austria,Sulphur_oxides,Total_all_sectors,31616.0
2002,Austria,Sulphur_oxides,Energy_prod_distrib,7603.0
2002,Austria,Sulphur_oxides,Energy_use_industry,10267.0
2002,Austria,Sulphur_oxides,Road_transport,2272.0
2002,Austria,Sulphur_oxides,Non-road_transport,192.0
2002,Austria,Sulphur_oxides,Commercial_institutes_houses,10512.0
2002,Austria,Sulphur_oxides,Industrial_processes,708.0
2002,Austria,Sulphur_oxides,Agriculture,5.0
2002,Austria,Sulphur_oxides,Waste,57.0
2002,Austria,Sulphur_oxides,Other,0.0
2002,Austria,Nitrogen_oxides,Total_all_sectors,231534.0
2002,Austria,Nitrogen_oxides,Energy_prod_distrib,11954.0
2002,Austria,Nitrogen_oxides,Energy_use_industry,30189.0
2002,Austria,Nitrogen_oxides,Road_transport,144060.0
2002,Austria,Nitrogen_oxides,Non-road_transport,4389.0
2002,Austria,Nitrogen_oxides,Commercial_institutes_houses,28287.0
2002,Austria,Nitrogen_oxides,Industrial_processes,1653.0
2002,Austria,Nitrogen_oxides,Agriculture,10951.0
2002,Austria,Nitrogen_oxides,Waste,51.0
2002,Austria,Nitrogen_oxides,Other,0.0
2002,Belgium,Ammonia,Total_all_sectors,84873.0
2002,Belgium,Ammonia,Energy_prod_distrib,273.0
2002,Belgium,Ammonia,Energy_use_industry,195.0
2002,Belgium,Ammonia,Road_transport,2425.0
2002,Belgium,Ammonia,Non-road_transport,2.0
2002,Belgium,Ammonia,Commercial_institutes_houses,783.0
2002,Belgium,Ammonia,Industrial_processes,1457.0
2002,Belgium,Ammonia,Agriculture,79671.0
2002,Belgium,Ammonia,Waste,67.0
2002,Belgium,Ammonia,Other,0.0
2002,Belgium,Non-methane_VOCs,Total_all_sectors,198497.0
2002,Belgium,Non-methane_VOCs,Energy_prod_distrib,21552.0
2002,Belgium,Non-methane_VOCs,Energy_use_industry,3715.0
2002,Belgium,Non-methane_VOCs,Road_transport,27847.0
2002,Belgium,Non-methane_VOCs,Non-road_transport,802.0
2002,Belgium,Non-methane_VOCs,Commercial_institutes_houses,14310.0
2002,Belgium,Non-methane_VOCs,Industrial_processes,95937.0
2002,Belgium,Non-methane_VOCs,Agriculture,32109.0
2002,Belgium,Non-methane_VOCs,Waste,2224.0
2002,Belgium,Non-methane_VOCs,Other,0.0
2002,Belgium,Particulates_lt_2.5mcg,Total_all_sectors,36986.0
2002,Belgium,Particulates_lt_2.5mcg,Energy_prod_distrib,2453.0
2002,Belgium,Particulates_lt_2.5mcg,Energy_use_industry,1773.0
2002,Belgium,Particulates_lt_2.5mcg,Road_transport,8640.0
2002,Belgium,Particulates_lt_2.5mcg,Non-road_transport,588.0
2002,Belgium,Particulates_lt_2.5mcg,Commercial_institutes_houses,12070.0
2002,Belgium,Particulates_lt_2.5mcg,Industrial_processes,9808.0
2002,Belgium,Particulates_lt_2.5mcg,Agriculture,798.0
2002,Belgium,Particulates_lt_2.5mcg,Waste,856.0
2002,Belgium,Particulates_lt_2.5mcg,Other,0.0
2002,Belgium,Particulates_lt_10mcg,Total_all_sectors,49983.0
2002,Belgium,Particulates_lt_10mcg,Energy_prod_distrib,4285.0
2002,Belgium,Particulates_lt_10mcg,Energy_use_industry,2145.0
2002,Belgium,Particulates_lt_10mcg,Road_transport,10013.0
2002,Belgium,Particulates_lt_10mcg,Non-road_transport,735.0
2002,Belgium,Particulates_lt_10mcg,Commercial_institutes_houses,12449.0
2002,Belgium,Particulates_lt_10mcg,Industrial_processes,15745.0
2002,Belgium,Particulates_lt_10mcg,Agriculture,3755.0
2002,Belgium,Particulates_lt_10mcg,Waste,857.0
2002,Belgium,Particulates_lt_10mcg,Other,0.0
2002,Belgium,Sulphur_oxides,Total_all_sectors,156918.0
2002,Belgium,Sulphur_oxides,Energy_prod_distrib,54952.0
2002,Belgium,Sulphur_oxides,Energy_use_industry,22682.0
2002,Belgium,Sulphur_oxides,Road_transport,714.0
2002,Belgium,Sulphur_oxides,Non-road_transport,1662.0
2002,Belgium,Sulphur_oxides,Commercial_institutes_houses,31168.0
2002,Belgium,Sulphur_oxides,Industrial_processes,44535.0
2002,Belgium,Sulphur_oxides,Agriculture,0.0
2002,Belgium,Sulphur_oxides,Waste,1205.0
2002,Belgium,Sulphur_oxides,Other,0.0
2002,Belgium,Nitrogen_oxides,Total_all_sectors,321926.0
2002,Belgium,Nitrogen_oxides,Energy_prod_distrib,43170.0
2002,Belgium,Nitrogen_oxides,Energy_use_industry,33620.0
2002,Belgium,Nitrogen_oxides,Road_transport,145687.0
2002,Belgium,Nitrogen_oxides,Non-road_transport,13828.0
2002,Belgium,Nitrogen_oxides,Commercial_institutes_houses,28795.0
2002,Belgium,Nitrogen_oxides,Industrial_processes,40744.0
2002,Belgium,Nitrogen_oxides,Agriculture,15586.0
2002,Belgium,Nitrogen_oxides,Waste,497.0
2002,Belgium,Nitrogen_oxides,Other,0.0
2002,Bulgaria,Ammonia,Total_all_sectors,50304.0
2002,Bulgaria,Ammonia,Energy_prod_distrib,8.0
2002,Bulgaria,Ammonia,Energy_use_industry,4.0
2002,Bulgaria,Ammonia,Road_transport,382.0
2002,Bulgaria,Ammonia,Non-road_transport,0.0
2002,Bulgaria,Ammonia,Commercial_institutes_houses,1672.0
2002,Bulgaria,Ammonia,Industrial_processes,1784.0
2002,Bulgaria,Ammonia,Agriculture,42747.0
2002,Bulgaria,Ammonia,Waste,3707.0
2002,Bulgaria,Ammonia,Other,0.0
2002,Bulgaria,Non-methane_VOCs,Total_all_sectors,101934.0
2002,Bulgaria,Non-methane_VOCs,Energy_prod_distrib,13573.0
2002,Bulgaria,Non-methane_VOCs,Energy_use_industry,309.0
2002,Bulgaria,Non-methane_VOCs,Road_transport,27215.0
2002,Bulgaria,Non-methane_VOCs,Non-road_transport,452.0
2002,Bulgaria,Non-methane_VOCs,Commercial_institutes_houses,20859.0
2002,Bulgaria,Non-methane_VOCs,Industrial_processes,19064.0
2002,Bulgaria,Non-methane_VOCs,Agriculture,14945.0
2002,Bulgaria,Non-methane_VOCs,Waste,5517.0
2002,Bulgaria,Non-methane_VOCs,Other,0.0
2002,Bulgaria,Particulates_lt_2.5mcg,Total_all_sectors,28614.0
2002,Bulgaria,Particulates_lt_2.5mcg,Energy_prod_distrib,853.0
2002,Bulgaria,Particulates_lt_2.5mcg,Energy_use_industry,892.0
2002,Bulgaria,Particulates_lt_2.5mcg,Road_transport,2185.0
2002,Bulgaria,Particulates_lt_2.5mcg,Non-road_transport,199.0
2002,Bulgaria,Particulates_lt_2.5mcg,Commercial_institutes_houses,22808.0
2002,Bulgaria,Particulates_lt_2.5mcg,Industrial_processes,852.0
2002,Bulgaria,Particulates_lt_2.5mcg,Agriculture,486.0
2002,Bulgaria,Particulates_lt_2.5mcg,Waste,339.0
2002,Bulgaria,Particulates_lt_2.5mcg,Other,0.0
2002,Bulgaria,Particulates_lt_10mcg,Total_all_sectors,47785.0
2002,Bulgaria,Particulates_lt_10mcg,Energy_prod_distrib,9278.0
2002,Bulgaria,Particulates_lt_10mcg,Energy_use_industry,1769.0
2002,Bulgaria,Particulates_lt_10mcg,Road_transport,2493.0
2002,Bulgaria,Particulates_lt_10mcg,Non-road_transport,206.0
2002,Bulgaria,Particulates_lt_10mcg,Commercial_institutes_houses,23359.0
2002,Bulgaria,Particulates_lt_10mcg,Industrial_processes,3421.0
2002,Bulgaria,Particulates_lt_10mcg,Agriculture,6919.0
2002,Bulgaria,Particulates_lt_10mcg,Waste,340.0
2002,Bulgaria,Particulates_lt_10mcg,Other,0.0
2002,Bulgaria,Sulphur_oxides,Total_all_sectors,758272.0
2002,Bulgaria,Sulphur_oxides,Energy_prod_distrib,689516.0
2002,Bulgaria,Sulphur_oxides,Energy_use_industry,33263.0
2002,Bulgaria,Sulphur_oxides,Road_transport,1455.0
2002,Bulgaria,Sulphur_oxides,Non-road_transport,2248.0
2002,Bulgaria,Sulphur_oxides,Commercial_institutes_houses,15164.0
2002,Bulgaria,Sulphur_oxides,Industrial_processes,16622.0
2002,Bulgaria,Sulphur_oxides,Agriculture,0.0
2002,Bulgaria,Sulphur_oxides,Waste,4.0
2002,Bulgaria,Sulphur_oxides,Other,0.0
2002,Bulgaria,Nitrogen_oxides,Total_all_sectors,172121.0
2002,Bulgaria,Nitrogen_oxides,Energy_prod_distrib,49269.0
2002,Bulgaria,Nitrogen_oxides,Energy_use_industry,9675.0
2002,Bulgaria,Nitrogen_oxides,Road_transport,48364.0
2002,Bulgaria,Nitrogen_oxides,Non-road_transport,11088.0
2002,Bulgaria,Nitrogen_oxides,Commercial_institutes_houses,11403.0
2002,Bulgaria,Nitrogen_oxides,Industrial_processes,41941.0
2002,Bulgaria,Nitrogen_oxides,Agriculture,313.0
2002,Bulgaria,Nitrogen_oxides,Waste,69.0
2002,Bulgaria,Nitrogen_oxides,Other,0.0
2002,Cyprus,Ammonia,Total_all_sectors,7050.0
2002,Cyprus,Ammonia,Energy_prod_distrib,0.0
2002,Cyprus,Ammonia,Energy_use_industry,0.0
2002,Cyprus,Ammonia,Road_transport,200.0
2002,Cyprus,Ammonia,Non-road_transport,0.0
2002,Cyprus,Ammonia,Commercial_institutes_houses,3.0
2002,Cyprus,Ammonia,Industrial_processes,13.0
2002,Cyprus,Ammonia,Agriculture,6834.0
2002,Cyprus,Ammonia,Waste,0.0
2002,Cyprus,Ammonia,Other,0.0
2002,Cyprus,Non-methane_VOCs,Total_all_sectors,15577.0
2002,Cyprus,Non-methane_VOCs,Energy_prod_distrib,1997.0
2002,Cyprus,Non-methane_VOCs,Energy_use_industry,137.0
2002,Cyprus,Non-methane_VOCs,Road_transport,4786.0
2002,Cyprus,Non-methane_VOCs,Non-road_transport,34.0
2002,Cyprus,Non-methane_VOCs,Commercial_institutes_houses,98.0
2002,Cyprus,Non-methane_VOCs,Industrial_processes,6557.0
2002,Cyprus,Non-methane_VOCs,Agriculture,1265.0
2002,Cyprus,Non-methane_VOCs,Waste,703.0
2002,Cyprus,Non-methane_VOCs,Other,0.0
2002,Cyprus,Particulates_lt_2.5mcg,Total_all_sectors,2362.0
2002,Cyprus,Particulates_lt_2.5mcg,Energy_prod_distrib,295.0
2002,Cyprus,Particulates_lt_2.5mcg,Energy_use_industry,345.0
2002,Cyprus,Particulates_lt_2.5mcg,Road_transport,912.0
2002,Cyprus,Particulates_lt_2.5mcg,Non-road_transport,60.0
2002,Cyprus,Particulates_lt_2.5mcg,Commercial_institutes_houses,76.0
2002,Cyprus,Particulates_lt_2.5mcg,Industrial_processes,487.0
2002,Cyprus,Particulates_lt_2.5mcg,Agriculture,153.0
2002,Cyprus,Particulates_lt_2.5mcg,Waste,33.0
2002,Cyprus,Particulates_lt_2.5mcg,Other,0.0
2002,Cyprus,Particulates_lt_10mcg,Total_all_sectors,4472.0
2002,Cyprus,Particulates_lt_10mcg,Energy_prod_distrib,488.0
2002,Cyprus,Particulates_lt_10mcg,Energy_use_industry,358.0
2002,Cyprus,Particulates_lt_10mcg,Road_transport,1016.0
2002,Cyprus,Particulates_lt_10mcg,Non-road_transport,60.0
2002,Cyprus,Particulates_lt_10mcg,Commercial_institutes_houses,78.0
2002,Cyprus,Particulates_lt_10mcg,Industrial_processes,1859.0
2002,Cyprus,Particulates_lt_10mcg,Agriculture,577.0
2002,Cyprus,Particulates_lt_10mcg,Waste,34.0
2002,Cyprus,Particulates_lt_10mcg,Other,0.0
2002,Cyprus,Sulphur_oxides,Total_all_sectors,45315.0
2002,Cyprus,Sulphur_oxides,Energy_prod_distrib,31493.0
2002,Cyprus,Sulphur_oxides,Energy_use_industry,3206.0
2002,Cyprus,Sulphur_oxides,Road_transport,7051.0
2002,Cyprus,Sulphur_oxides,Non-road_transport,101.0
2002,Cyprus,Sulphur_oxides,Commercial_institutes_houses,3457.0
2002,Cyprus,Sulphur_oxides,Industrial_processes,0.0
2002,Cyprus,Sulphur_oxides,Agriculture,7.0
2002,Cyprus,Sulphur_oxides,Waste,0.0
2002,Cyprus,Sulphur_oxides,Other,0.0
2002,Cyprus,Nitrogen_oxides,Total_all_sectors,21272.0
2002,Cyprus,Nitrogen_oxides,Energy_prod_distrib,5773.0
2002,Cyprus,Nitrogen_oxides,Energy_use_industry,3308.0
2002,Cyprus,Nitrogen_oxides,Road_transport,10011.0
2002,Cyprus,Nitrogen_oxides,Non-road_transport,764.0
2002,Cyprus,Nitrogen_oxides,Commercial_institutes_houses,967.0
2002,Cyprus,Nitrogen_oxides,Industrial_processes,6.0
2002,Cyprus,Nitrogen_oxides,Agriculture,440.0
2002,Cyprus,Nitrogen_oxides,Waste,3.0
2002,Cyprus,Nitrogen_oxides,Other,0.0
2002,Czechia,Ammonia,Total_all_sectors,85554.0
2002,Czechia,Ammonia,Energy_prod_distrib,86.0
2002,Czechia,Ammonia,Energy_use_industry,12.0
2002,Czechia,Ammonia,Road_transport,1976.0
2002,Czechia,Ammonia,Non-road_transport,1.0
2002,Czechia,Ammonia,Commercial_institutes_houses,3148.0
2002,Czechia,Ammonia,Industrial_processes,402.0
2002,Czechia,Ammonia,Agriculture,79928.0
2002,Czechia,Ammonia,Waste,1.0
2002,Czechia,Ammonia,Other,0.0
2002,Czechia,Non-methane_VOCs,Total_all_sectors,295256.0
2002,Czechia,Non-methane_VOCs,Energy_prod_distrib,20562.0
2002,Czechia,Non-methane_VOCs,Energy_use_industry,3306.0
2002,Czechia,Non-methane_VOCs,Road_transport,63110.0
2002,Czechia,Non-methane_VOCs,Non-road_transport,529.0
2002,Czechia,Non-methane_VOCs,Commercial_institutes_houses,92707.0
2002,Czechia,Non-methane_VOCs,Industrial_processes,103220.0
2002,Czechia,Non-methane_VOCs,Agriculture,0.0
2002,Czechia,Non-methane_VOCs,Waste,11823.0
2002,Czechia,Non-methane_VOCs,Other,0.0
2002,Czechia,Particulates_lt_2.5mcg,Total_all_sectors,48786.0
2002,Czechia,Particulates_lt_2.5mcg,Energy_prod_distrib,3600.0
2002,Czechia,Particulates_lt_2.5mcg,Energy_use_industry,2304.0
2002,Czechia,Particulates_lt_2.5mcg,Road_transport,6524.0
2002,Czechia,Particulates_lt_2.5mcg,Non-road_transport,259.0
2002,Czechia,Particulates_lt_2.5mcg,Commercial_institutes_houses,31612.0
2002,Czechia,Particulates_lt_2.5mcg,Industrial_processes,2608.0
2002,Czechia,Particulates_lt_2.5mcg,Agriculture,1470.0
2002,Czechia,Particulates_lt_2.5mcg,Waste,409.0
2002,Czechia,Particulates_lt_2.5mcg,Other,0.0
2002,Czechia,Particulates_lt_10mcg,Total_all_sectors,65385.0
2002,Czechia,Particulates_lt_10mcg,Energy_prod_distrib,7707.0
2002,Czechia,Particulates_lt_10mcg,Energy_use_industry,3457.0
2002,Czechia,Particulates_lt_10mcg,Road_transport,7183.0
2002,Czechia,Particulates_lt_10mcg,Non-road_transport,259.0
2002,Czechia,Particulates_lt_10mcg,Commercial_institutes_houses,32404.0
2002,Czechia,Particulates_lt_10mcg,Industrial_processes,4504.0
2002,Czechia,Particulates_lt_10mcg,Agriculture,9446.0
2002,Czechia,Particulates_lt_10mcg,Waste,425.0
2002,Czechia,Particulates_lt_10mcg,Other,0.0
2002,Czechia,Sulphur_oxides,Total_all_sectors,223401.0
2002,Czechia,Sulphur_oxides,Energy_prod_distrib,150644.0
2002,Czechia,Sulphur_oxides,Energy_use_industry,38051.0
2002,Czechia,Sulphur_oxides,Road_transport,2093.0
2002,Czechia,Sulphur_oxides,Non-road_transport,74.0
2002,Czechia,Sulphur_oxides,Commercial_institutes_houses,30775.0
2002,Czechia,Sulphur_oxides,Industrial_processes,1708.0
2002,Czechia,Sulphur_oxides,Agriculture,0.0
2002,Czechia,Sulphur_oxides,Waste,55.0
2002,Czechia,Sulphur_oxides,Other,0.0
2002,Czechia,Nitrogen_oxides,Total_all_sectors,291373.0
2002,Czechia,Nitrogen_oxides,Energy_prod_distrib,103543.0
2002,Czechia,Nitrogen_oxides,Energy_use_industry,32227.0
2002,Czechia,Nitrogen_oxides,Road_transport,91069.0
2002,Czechia,Nitrogen_oxides,Non-road_transport,4089.0
2002,Czechia,Nitrogen_oxides,Commercial_institutes_houses,53713.0
2002,Czechia,Nitrogen_oxides,Industrial_processes,6108.0
2002,Czechia,Nitrogen_oxides,Agriculture,0.0
2002,Czechia,Nitrogen_oxides,Waste,624.0
2002,Czechia,Nitrogen_oxides,Other,0.0
2002,Germany,Ammonia,Total_all_sectors,639538.0
2002,Germany,Ammonia,Energy_prod_distrib,2720.0
2002,Germany,Ammonia,Energy_use_industry,817.0
2002,Germany,Ammonia,Road_transport,25955.0
2002,Germany,Ammonia,Non-road_transport,157.0
2002,Germany,Ammonia,Commercial_institutes_houses,3240.0
2002,Germany,Ammonia,Industrial_processes,13735.0
2002,Germany,Ammonia,Agriculture,590257.0
2002,Germany,Ammonia,Waste,2657.0
2002,Germany,Ammonia,Other,0.0
2002,Germany,Non-methane_VOCs,Total_all_sectors,1438609.0
2002,Germany,Non-methane_VOCs,Energy_prod_distrib,111095.0
2002,Germany,Non-methane_VOCs,Energy_use_industry,10670.0
2002,Germany,Non-methane_VOCs,Road_transport,238457.0
2002,Germany,Non-methane_VOCs,Non-road_transport,4310.0
2002,Germany,Non-methane_VOCs,Commercial_institutes_houses,91404.0
2002,Germany,Non-methane_VOCs,Industrial_processes,769632.0
2002,Germany,Non-methane_VOCs,Agriculture,212882.0
2002,Germany,Non-methane_VOCs,Waste,159.0
2002,Germany,Non-methane_VOCs,Other,0.0
2002,Germany,Particulates_lt_2.5mcg,Total_all_sectors,150984.0
2002,Germany,Particulates_lt_2.5mcg,Energy_prod_distrib,11392.0
2002,Germany,Particulates_lt_2.5mcg,Energy_use_industry,4921.0
2002,Germany,Particulates_lt_2.5mcg,Road_transport,41797.0
2002,Germany,Particulates_lt_2.5mcg,Non-road_transport,11255.0
2002,Germany,Particulates_lt_2.5mcg,Commercial_institutes_houses,33851.0
2002,Germany,Particulates_lt_2.5mcg,Industrial_processes,37371.0
2002,Germany,Particulates_lt_2.5mcg,Agriculture,4744.0
2002,Germany,Particulates_lt_2.5mcg,Waste,5653.0
2002,Germany,Particulates_lt_2.5mcg,Other,0.0
2002,Germany,Particulates_lt_10mcg,Total_all_sectors,268177.0
2002,Germany,Particulates_lt_10mcg,Energy_prod_distrib,16863.0
2002,Germany,Particulates_lt_10mcg,Energy_use_industry,5224.0
2002,Germany,Particulates_lt_10mcg,Road_transport,50706.0
2002,Germany,Particulates_lt_10mcg,Non-road_transport,15897.0
2002,Germany,Particulates_lt_10mcg,Commercial_institutes_houses,35583.0
2002,Germany,Particulates_lt_10mcg,Industrial_processes,108794.0
2002,Germany,Particulates_lt_10mcg,Agriculture,29455.0
2002,Germany,Particulates_lt_10mcg,Waste,5655.0
2002,Germany,Particulates_lt_10mcg,Other,0.0
2002,Germany,Sulphur_oxides,Total_all_sectors,561121.0
2002,Germany,Sulphur_oxides,Energy_prod_distrib,299523.0
2002,Germany,Sulphur_oxides,Energy_use_industry,52873.0
2002,Germany,Sulphur_oxides,Road_transport,3452.0
2002,Germany,Sulphur_oxides,Non-road_transport,15310.0
2002,Germany,Sulphur_oxides,Commercial_institutes_houses,95780.0
2002,Germany,Sulphur_oxides,Industrial_processes,94145.0
2002,Germany,Sulphur_oxides,Agriculture,0.0
2002,Germany,Sulphur_oxides,Waste,39.0
2002,Germany,Sulphur_oxides,Other,0.0
2002,Germany,Nitrogen_oxides,Total_all_sectors,1773345.0
2002,Germany,Nitrogen_oxides,Energy_prod_distrib,275742.0
2002,Germany,Nitrogen_oxides,Energy_use_industry,112779.0
2002,Germany,Nitrogen_oxides,Road_transport,914372.0
2002,Germany,Nitrogen_oxides,Non-road_transport,72738.0
2002,Germany,Nitrogen_oxides,Commercial_institutes_houses,171674.0
2002,Germany,Nitrogen_oxides,Industrial_processes,107234.0
2002,Germany,Nitrogen_oxides,Agriculture,118522.0
2002,Germany,Nitrogen_oxides,Waste,284.0
2002,Germany,Nitrogen_oxides,Other,0.0
2002,Denmark,Ammonia,Total_all_sectors,93888.0
2002,Denmark,Ammonia,Energy_prod_distrib,10.0
2002,Denmark,Ammonia,Energy_use_industry,139.0
2002,Denmark,Ammonia,Road_transport,2610.0
2002,Denmark,Ammonia,Non-road_transport,1.0
2002,Denmark,Ammonia,Commercial_institutes_houses,1277.0
2002,Denmark,Ammonia,Industrial_processes,606.0
2002,Denmark,Ammonia,Agriculture,88656.0
2002,Denmark,Ammonia,Waste,591.0
2002,Denmark,Ammonia,Other,0.0
2002,Denmark,Non-methane_VOCs,Total_all_sectors,158708.0
2002,Denmark,Non-methane_VOCs,Energy_prod_distrib,20085.0
2002,Denmark,Non-methane_VOCs,Energy_use_industry,2523.0
2002,Denmark,Non-methane_VOCs,Road_transport,36656.0
2002,Denmark,Non-methane_VOCs,Non-road_transport,1412.0
2002,Denmark,Non-methane_VOCs,Commercial_institutes_houses,20324.0
2002,Denmark,Non-methane_VOCs,Industrial_processes,39986.0
2002,Denmark,Non-methane_VOCs,Agriculture,37511.0
2002,Denmark,Non-methane_VOCs,Waste,210.0
2002,Denmark,Non-methane_VOCs,Other,0.0
2002,Denmark,Particulates_lt_2.5mcg,Total_all_sectors,23222.0
2002,Denmark,Particulates_lt_2.5mcg,Energy_prod_distrib,971.0
2002,Denmark,Particulates_lt_2.5mcg,Energy_use_industry,1012.0
2002,Denmark,Particulates_lt_2.5mcg,Road_transport,3323.0
2002,Denmark,Particulates_lt_2.5mcg,Non-road_transport,824.0
2002,Denmark,Particulates_lt_2.5mcg,Commercial_institutes_houses,14248.0
2002,Denmark,Particulates_lt_2.5mcg,Industrial_processes,1272.0
2002,Denmark,Particulates_lt_2.5mcg,Agriculture,1267.0
